post_id,campaign_id,creator_id,post_date,platform,format,views_at_24h,views_at_7d,views_at_30d,views_final,total_payout_earned,flagged_suspicious
PO09712,CA085,CR0549,2025-09-10,youtube,short,373,2218,3087,3670,0,False
PO09713,CA085,CR0996,2025-09-10,youtube,short,965,4531,5966,6658,0,False
PO09714,CA085,CR0066,2025-09-10,youtube,reel,2002,4008,7041,8493,0,False
PO09715,CA085,CR0758,2025-09-10,youtube,long_form,580,2627,12634,13405,300,True
PO09716,CA085,CR0992,2025-09-10,youtube,short,22795,64986,100493,99171,3200,False
PO09717,CA085,CR1012,2025-09-10,youtube,short,100,100,495,522,0,True
PO09718,CA085,CR0154,2025-09-10,youtube,short,485,1979,2704,2992,0,False
PO09719,CA085,CR0355,2025-09-10,youtube,short,452,966,1960,2139,0,False
PO09720,CA085,CR0212,2025-09-10,youtube,long_form,1597,7638,36729,40934,1300,True
PO09721,CA085,CR0208,2025-09-10,youtube,long_form,10415,17681,40405,39703,1300,False
PO09722,CA085,CR0961,2025-09-10,youtube,short,575,1834,2583,2974,0,False
PO09723,CA085,CR0065,2025-09-10,youtube,reel,1126,7340,11579,12640,300,False
PO09724,CA085,CR0012,2025-09-10,youtube,short,110,349,543,580,0,False
PO09725,CA085,CR0433,2025-09-10,youtube,reel,443,1105,1776,1897,0,False
PO09726,CA085,CR0343,2025-09-10,youtube,short,512,1046,1890,2147,0,False
PO09727,CA085,CR1141,2025-09-10,youtube,long_form,508,2435,3656,3756,0,False
PO09728,CA085,CR0689,2025-09-10,youtube,short,3575,6878,15541,18059,300,False
PO09729,CA085,CR1083,2025-09-10,youtube,reel,870,1950,3917,4723,0,False
PO09730,CA085,CR0579,2025-09-10,youtube,reel,313,743,1718,1694,0,False
PO09731,CA085,CR1058,2025-09-10,youtube,short,1314,4142,8579,10210,300,False
PO09732,CA085,CR0311,2025-09-10,youtube,short,41322,68385,137115,157205,3200,False
PO09733,CA085,CR0866,2025-09-10,youtube,carousel,2744,7452,11111,11085,300,False
PO09734,CA085,CR0345,2025-09-10,youtube,short,2234,4421,9666,10035,300,False
PO09735,CA085,CR0023,2025-09-10,youtube,short,1390,2364,5047,5175,0,False
PO09736,CA085,CR0843,2025-09-10,youtube,short,327,988,1386,1552,0,False
PO09737,CA085,CR0558,2025-09-10,youtube,long_form,1692,4645,6736,8304,0,False
PO09738,CA085,CR0039,2025-09-10,youtube,short,12469,21724,44677,45551,1300,False
PO09739,CA085,CR0844,2025-09-10,youtube,short,3261,5738,10115,12060,300,False
PO09740,CA085,CR0268,2025-09-10,youtube,carousel,17304,123284,199775,211792,3200,False
PO09741,CA085,CR0789,2025-09-10,youtube,short,2299,6562,14279,14298,300,False
PO09742,CA085,CR0042,2025-09-10,youtube,short,100,677,912,1126,0,False
PO09743,CA085,CR0668,2025-09-10,youtube,reel,5302,21506,45074,47118,1300,False
PO09744,CA085,CR0150,2025-09-10,youtube,long_form,100,204,352,424,0,False
PO09745,CA085,CR1019,2025-09-10,youtube,reel,2377,5824,8084,10095,300,False
PO09746,CA085,CR0122,2025-09-10,youtube,short,600,1393,2229,2214,0,False
PO09747,CA085,CR0100,2025-09-10,youtube,short,95980,257160,307754,382600,11250,False
PO09748,CA085,CR0671,2025-09-10,youtube,short,1845,2941,6504,7120,0,False
PO09749,CA085,CR1167,2025-09-10,youtube,reel,10364,17461,31827,37778,1300,False
PO09750,CA085,CR0840,2025-09-10,youtube,carousel,1289,3649,5510,5588,0,False
PO09751,CA085,CR0703,2025-09-10,youtube,short,3191,7367,13449,16178,300,False
PO09752,CA085,CR0857,2025-09-10,youtube,short,1403,4038,8516,9058,300,False
PO09753,CA085,CR0827,2025-09-10,youtube,carousel,1746,5705,6749,8202,0,False
PO09754,CA085,CR0368,2025-09-10,youtube,long_form,1588,3094,6181,6900,0,False
PO09755,CA085,CR0198,2025-09-10,youtube,reel,167,258,616,682,0,False
PO09756,CA085,CR0463,2025-09-10,youtube,short,2621,4685,9294,9414,300,False
PO09757,CA085,CR0450,2025-09-10,youtube,short,981,6144,31610,41452,1300,True
PO09758,CA085,CR0432,2025-09-10,youtube,short,6255,17837,35884,43586,1300,False
PO09759,CA085,CR1122,2025-09-10,youtube,short,1653,5487,11652,13173,300,False
PO09760,CA085,CR0725,2025-09-10,youtube,reel,259,1279,1974,2269,0,False
PO09761,CA085,CR0393,2025-09-10,youtube,short,525,1502,2341,2704,0,False
PO09762,CA085,CR0117,2025-09-10,youtube,short,7446,25566,37854,40064,1300,False
PO09763,CA085,CR0212,2025-09-10,youtube,reel,879,1375,2742,3357,0,False
PO09764,CA085,CR0082,2025-09-10,youtube,short,992,1876,5029,5272,0,False
PO09765,CA085,CR1110,2025-09-10,youtube,short,454,739,1685,1798,0,False
PO09766,CA085,CR0972,2025-09-10,youtube,long_form,242,636,924,1121,0,False
PO09767,CA085,CR0562,2025-09-10,youtube,reel,314,564,1358,1575,0,False
PO09768,CA085,CR0052,2025-09-10,youtube,short,8232,23460,35360,36726,1300,False
PO09769,CA085,CR1043,2025-09-10,youtube,reel,877,3742,5429,5664,0,False
PO09770,CA085,CR1138,2025-09-10,youtube,long_form,2451,10699,16879,16997,300,False
PO09771,CA085,CR0373,2025-09-10,youtube,short,1005,4666,7181,8179,0,False
PO09772,CA085,CR0462,2025-09-10,youtube,short,1696,4493,9149,9477,300,False
PO09773,CA086,CR0474,2025-09-13,instagram,reel,2693,13274,18898,19406,600,False
PO09774,CA086,CR0646,2025-09-13,instagram,long_form,3079,5266,11480,13136,600,False
PO09775,CA086,CR0453,2025-09-13,instagram,short,341,636,1078,1226,0,False
PO09776,CA086,CR0204,2025-09-13,instagram,reel,100,212,371,366,0,False
PO09777,CA086,CR0987,2025-09-13,instagram,short,4174,19468,30359,34032,600,False
PO09778,CA086,CR0094,2025-09-13,instagram,reel,922,1866,3076,3437,0,False
PO09779,CA086,CR1179,2025-09-13,instagram,long_form,4020,10578,24920,27798,600,False
PO09780,CA086,CR0545,2025-09-13,instagram,reel,5099,21179,31449,39293,2450,False
PO09781,CA086,CR0825,2025-09-13,instagram,short,3995,11277,20650,22006,600,False
PO09782,CA086,CR0591,2025-09-13,instagram,reel,168,345,574,665,0,False
PO09783,CA086,CR0721,2025-09-13,instagram,reel,1510,6893,10556,10376,600,False
PO09784,CA086,CR0814,2025-09-13,instagram,reel,1096,2244,4637,5284,0,False
PO09785,CA086,CR0748,2025-09-13,instagram,reel,228,1448,2080,2320,0,False
PO09786,CA086,CR0410,2025-09-13,instagram,short,326,1524,2474,2758,0,False
PO09787,CA086,CR0349,2025-09-13,instagram,short,100,217,318,371,0,False
PO09788,CA086,CR1047,2025-09-13,instagram,short,4762,9746,16749,19888,600,False
PO09789,CA086,CR0016,2025-09-13,instagram,reel,529,1733,3396,3887,0,False
PO09790,CA086,CR0600,2025-09-13,instagram,reel,60603,246993,325951,385461,21250,False
PO09791,CA086,CR0976,2025-09-13,instagram,short,183,249,694,705,0,False
PO09792,CA086,CR0874,2025-09-13,instagram,reel,2439,11484,21468,20968,600,False
PO09793,CA086,CR0027,2025-09-13,instagram,reel,16421,42910,55645,67186,2450,False
PO09794,CA086,CR0024,2025-09-13,instagram,reel,152,748,881,1089,0,False
PO09795,CA086,CR0442,2025-09-13,instagram,short,340,1886,3129,3707,0,False
PO09796,CA086,CR1016,2025-09-13,instagram,reel,100,100,154,155,0,False
PO09797,CA086,CR1013,2025-09-13,instagram,short,1067,3866,6786,7259,0,False
PO09798,CA086,CR0333,2025-09-13,instagram,reel,286,813,1185,1386,0,False
PO09799,CA086,CR1097,2025-09-13,instagram,reel,70253,201585,471074,460731,21250,False
PO09800,CA086,CR0058,2025-09-13,instagram,reel,1431,3273,7155,7102,0,False
PO09801,CA086,CR0224,2025-09-13,instagram,reel,1765,5103,10116,11651,600,False
PO09802,CA086,CR0299,2025-09-13,instagram,reel,100,100,230,246,0,False
PO09803,CA086,CR1112,2025-09-13,instagram,short,1550,4896,7589,7405,0,False
PO09804,CA086,CR0881,2025-09-13,instagram,long_form,3252,8094,19847,22458,600,False
PO09805,CA086,CR1007,2025-09-13,instagram,reel,857,2233,3191,3804,0,False
PO09806,CA086,CR0886,2025-09-13,instagram,short,20841,82886,106312,125086,6050,False
PO09807,CA086,CR0318,2025-09-13,instagram,long_form,100,260,455,446,0,False
PO09808,CA086,CR0284,2025-09-13,instagram,reel,238,947,1627,1749,0,False
PO09809,CA086,CR0864,2025-09-13,instagram,reel,462,1815,3459,3744,0,False
PO09810,CA086,CR1157,2025-09-13,instagram,reel,22858,31405,80498,85045,2450,False
PO09811,CA086,CR0406,2025-09-13,instagram,reel,116,242,579,656,0,False
PO09812,CA086,CR0556,2025-09-13,instagram,reel,453,1086,1585,1649,0,False
PO09813,CA086,CR0423,2025-09-13,instagram,carousel,2235,7610,12448,12934,600,False
PO09814,CA086,CR0803,2025-09-13,instagram,short,125,443,780,883,0,False
PO09815,CA086,CR1150,2025-09-13,instagram,short,319,666,1125,1393,0,False
PO09816,CA086,CR0417,2025-09-13,instagram,short,251,1072,2106,2141,0,False
PO09817,CA086,CR0968,2025-09-13,instagram,reel,283,2486,13676,16191,600,True
PO09818,CA086,CR0403,2025-09-13,instagram,reel,2089,4981,7918,8924,0,False
PO09819,CA086,CR0910,2025-09-13,instagram,short,116,847,1206,1425,0,False
PO09820,CA086,CR0747,2025-09-13,instagram,reel,100,165,289,356,0,False
PO09821,CA086,CR0988,2025-09-13,instagram,short,2151,12970,17784,21669,600,False
PO09822,CA086,CR0386,2025-09-13,instagram,reel,1539,6105,14107,14148,600,False
PO09823,CA086,CR0876,2025-09-13,instagram,reel,2382,8393,15608,19467,600,False
PO09824,CA086,CR0049,2025-09-13,instagram,reel,6973,48410,56257,69219,2450,False
PO09825,CA087,CR1038,2025-09-16,youtube,reel,4242,9871,15185,15565,700,False
PO09826,CA087,CR0524,2025-09-16,youtube,reel,1715,10296,43720,52849,2800,True
PO09827,CA087,CR0346,2025-09-16,youtube,short,6540,20304,29260,33075,700,False
PO09828,CA087,CR0925,2025-09-16,youtube,short,257,629,864,1041,0,False
PO09829,CA087,CR1019,2025-09-16,youtube,short,302,1088,2399,2793,0,False
PO09830,CA087,CR0150,2025-09-16,youtube,short,886,1843,3099,3182,0,False
PO09831,CA087,CR0311,2025-09-16,youtube,short,1368,2031,4731,5714,0,False
PO09832,CA087,CR0972,2025-09-16,youtube,short,100,100,107,120,0,False
PO09833,CA087,CR0037,2025-09-16,youtube,long_form,403,1282,2424,2790,0,False
PO09834,CA087,CR0066,2025-09-16,youtube,long_form,724,1702,3748,4019,0,False
PO09835,CA087,CR0558,2025-09-16,youtube,short,498,1591,2860,2967,0,False
PO09836,CA087,CR0125,2025-09-16,youtube,short,915,2323,2915,3514,0,False
PO09837,CA087,CR1009,2025-09-16,youtube,short,351,646,1232,1284,0,False
PO09838,CA087,CR1183,2025-09-16,youtube,short,125,1215,8801,9552,700,True
PO09839,CA087,CR0670,2025-09-16,youtube,short,4373,28780,44493,53714,2800,False
PO09840,CA087,CR1137,2025-09-16,youtube,short,109,196,471,485,0,False
PO09841,CA087,CR0478,2025-09-16,youtube,short,2458,4902,10323,11480,700,False
PO09842,CA087,CR0373,2025-09-16,youtube,reel,430,4281,37277,42103,2800,True
PO09843,CA087,CR0368,2025-09-16,youtube,long_form,323,995,1666,1964,0,False
PO09844,CA087,CR0411,2025-09-16,youtube,short,326,761,1960,2086,0,False
PO09845,CA087,CR0833,2025-09-16,youtube,long_form,58930,149168,192892,224362,6950,False
PO09846,CA087,CR1162,2025-09-16,youtube,short,174,306,668,705,0,False
PO09847,CA087,CR0200,2025-09-16,youtube,long_form,145,755,1279,1489,0,False
PO09848,CA087,CR0809,2025-09-16,youtube,short,990,4138,6906,6794,0,False
PO09849,CA087,CR0817,2025-09-16,youtube,short,150,892,1305,1277,0,False
PO09850,CA087,CR0113,2025-09-16,youtube,short,725,4740,7387,7996,0,False
PO09851,CA087,CR1083,2025-09-16,youtube,reel,257,592,1648,1623,0,False
PO09852,CA087,CR0485,2025-09-16,youtube,long_form,1516,3772,5374,5809,0,False
PO09853,CA087,CR1023,2025-09-16,youtube,short,100,399,539,591,0,False
PO09854,CA087,CR0586,2025-09-16,youtube,reel,3754,12502,17739,17940,700,False
PO09855,CA087,CR0566,2025-09-16,youtube,reel,354,671,1330,1511,0,False
PO09856,CA087,CR0781,2025-09-16,youtube,long_form,152,518,1164,1445,0,False
PO09857,CA087,CR0187,2025-09-16,youtube,long_form,1043,2239,4312,4228,0,False
PO09858,CA087,CR0549,2025-09-16,youtube,reel,2323,5273,7671,8832,0,False
PO09859,CA087,CR0407,2025-09-16,youtube,long_form,1160,2407,4848,4899,0,False
PO09860,CA087,CR1110,2025-09-16,youtube,short,137,385,593,663,0,False
PO09861,CA087,CR0480,2025-09-16,youtube,short,263,1408,2661,2655,0,False
PO09862,CA087,CR0789,2025-09-16,youtube,carousel,518,2893,4843,5100,0,False
PO09863,CA087,CR0025,2025-09-16,youtube,short,265,344,780,966,0,False
PO09864,CA087,CR0042,2025-09-16,youtube,reel,1268,3384,6306,6508,0,False
PO09865,CA087,CR1163,2025-09-16,youtube,short,100,169,256,261,0,False
PO09866,CA087,CR0840,2025-09-16,youtube,short,5875,17761,21636,26814,700,False
PO09867,CA087,CR0232,2025-09-16,youtube,long_form,33360,103941,142911,159668,6950,False
PO09868,CA087,CR0439,2025-09-16,youtube,reel,1649,3216,5683,6014,0,False
PO09869,CA087,CR1005,2025-09-16,youtube,long_form,1433,5807,33213,35862,2800,True
PO09870,CA087,CR0159,2025-09-16,youtube,short,287,1325,2232,2437,0,False
PO09871,CA087,CR0164,2025-09-16,youtube,short,3398,8104,17751,18641,700,False
PO09872,CA087,CR0668,2025-09-16,youtube,carousel,882,2414,3693,3831,0,False
PO09873,CA087,CR0688,2025-09-16,youtube,short,7150,22254,35855,35176,700,False
PO09874,CA087,CR1128,2025-09-16,youtube,short,860,3369,6666,6561,0,False
PO09875,CA087,CR0098,2025-09-16,youtube,carousel,477,1862,2801,2812,0,False
PO09876,CA087,CR0635,2025-09-16,youtube,short,3752,8723,12111,14426,700,False
PO09877,CA087,CR1026,2025-09-16,youtube,long_form,813,2398,3524,4074,0,False
PO09878,CA087,CR0432,2025-09-16,youtube,long_form,283,1097,6450,7576,0,True
PO09879,CA087,CR0922,2025-09-16,youtube,short,1346,7720,38956,49963,2800,True
PO09880,CA087,CR0270,2025-09-16,youtube,short,2159,14832,18108,22275,700,False
PO09881,CA087,CR0166,2025-09-16,youtube,long_form,100,170,345,336,0,False
PO09882,CA087,CR0844,2025-09-16,youtube,carousel,414,2859,5046,5104,0,False
PO09883,CA087,CR0378,2025-09-16,youtube,short,185,700,1035,1082,0,False
PO09884,CA087,CR0849,2025-09-16,youtube,long_form,2236,7140,10928,11182,700,False
PO09885,CA087,CR0689,2025-09-16,youtube,short,415,842,1966,2093,0,False
PO09886,CA087,CR0734,2025-09-16,youtube,short,5528,11940,17401,19953,700,False
PO09887,CA087,CR0393,2025-09-16,youtube,short,162,1003,1442,1710,0,False
PO09888,CA087,CR0081,2025-09-16,youtube,reel,25714,69462,130852,128263,6950,False
PO09889,CA087,CR0463,2025-09-16,youtube,short,278,1174,1530,1679,0,False
PO09890,CA087,CR0923,2025-09-16,youtube,long_form,1226,3597,23144,25269,700,True
PO09891,CA087,CR0830,2025-09-16,youtube,short,1182,2005,4551,5317,0,False
PO09892,CA087,CR0929,2025-09-16,youtube,short,1109,3236,7028,7286,0,False
PO09893,CA087,CR0052,2025-09-16,youtube,short,709,2085,5676,5885,0,False
PO09894,CA087,CR0117,2025-09-16,youtube,short,655,1373,2732,2653,0,False
PO09895,CA087,CR0257,2025-09-16,youtube,reel,989,2666,4663,5018,0,False
PO09896,CA087,CR0342,2025-09-16,youtube,long_form,1706,6507,12672,13720,700,False
PO09897,CA087,CR1122,2025-09-16,youtube,long_form,411,944,1615,1891,0,False
PO09898,CA087,CR0344,2025-09-16,youtube,long_form,107,405,3024,3790,0,True
PO09899,CA087,CR0298,2025-09-16,youtube,long_form,406,1247,1688,2019,0,False
PO09900,CA087,CR1189,2025-09-16,youtube,short,717,1284,2596,2899,0,False
PO09901,CA087,CR1058,2025-09-16,youtube,short,262,609,975,1217,0,False
PO09902,CA087,CR1169,2025-09-16,youtube,reel,418,1304,2012,2058,0,False
PO09903,CA087,CR0562,2025-09-16,youtube,long_form,100,268,655,666,0,False
PO09904,CA087,CR0421,2025-09-16,youtube,short,3938,7707,19323,20479,700,False
PO09905,CA087,CR0541,2025-09-16,youtube,short,1163,4154,7004,8410,0,False
PO09906,CA087,CR1025,2025-09-16,youtube,long_form,100,194,1624,2059,0,True
PO09907,CA087,CR0857,2025-09-16,youtube,short,490,1416,2051,2064,0,False
PO09908,CA087,CR1174,2025-09-16,youtube,long_form,251,981,2101,2200,0,False
PO09909,CA087,CR0675,2025-09-16,youtube,short,138,1047,1491,1604,0,False
PO09910,CA087,CR0108,2025-09-16,youtube,short,270,895,1352,1389,0,False
PO09911,CA087,CR0811,2025-09-16,youtube,long_form,5964,11772,28542,30891,700,False
PO09912,CA087,CR0376,2025-09-16,youtube,reel,6968,12537,25447,27059,700,False
PO09913,CA087,CR0723,2025-09-16,youtube,long_form,338,1550,9968,10932,700,True
PO09914,CA087,CR0128,2025-09-16,youtube,short,1323,2094,5131,5146,0,False
PO09915,CA087,CR0961,2025-09-16,youtube,reel,193,327,696,699,0,False
PO09916,CA087,CR1198,2025-09-16,youtube,short,1713,2556,6426,7129,0,False
PO09917,CA087,CR0773,2025-09-16,youtube,short,2008,8293,18535,19701,700,False
PO09918,CA087,CR1087,2025-09-16,youtube,short,1513,3736,8032,9787,700,False
PO09919,CA087,CR0775,2025-09-16,youtube,short,1146,3937,5755,6220,0,False
PO09920,CA088,CR0611,2025-09-19,instagram,long_form,803,2030,3593,3828,0,False
PO09921,CA088,CR0837,2025-09-19,instagram,reel,5591,20006,25488,29585,850,False
PO09922,CA088,CR0735,2025-09-19,instagram,reel,1226,2192,4989,5369,0,False
PO09923,CA088,CR0269,2025-09-19,instagram,reel,584,2172,2998,3143,0,False
PO09924,CA088,CR0533,2025-09-19,instagram,reel,1986,2944,7070,7333,250,False
PO09925,CA088,CR0989,2025-09-19,instagram,reel,449,1483,2089,2356,0,False
PO09926,CA088,CR0878,2025-09-19,instagram,reel,14944,54885,99088,106992,2100,False
PO09927,CA088,CR0029,2025-09-19,instagram,reel,267,1507,2474,2870,0,False
PO09928,CA088,CR0451,2025-09-19,instagram,long_form,2848,5913,13639,13364,250,False
PO09929,CA088,CR0329,2025-09-19,instagram,reel,4331,5965,14252,16065,250,False
PO09930,CA088,CR1121,2025-09-19,instagram,carousel,782,2687,4046,4248,0,False
PO09931,CA088,CR0764,2025-09-19,instagram,long_form,2714,6200,16664,17063,250,False
PO09932,CA088,CR0024,2025-09-19,instagram,reel,419,1016,1522,1778,0,False
PO09933,CA088,CR0491,2025-09-19,instagram,reel,1709,12121,19007,18608,250,False
PO09934,CA088,CR0988,2025-09-19,instagram,long_form,6603,20192,36000,36123,850,False
PO09935,CA088,CR1127,2025-09-19,instagram,long_form,1706,3243,8529,8924,250,False
PO09936,CA088,CR0406,2025-09-19,instagram,short,4237,8391,16647,18546,250,False
PO09937,CA088,CR0963,2025-09-19,instagram,short,755,3388,5289,5205,0,False
PO09938,CA088,CR0381,2025-09-19,instagram,reel,13580,22242,58103,58025,2100,False
PO09939,CA088,CR0614,2025-09-19,instagram,short,38323,59586,161193,166187,2100,False
PO09940,CA088,CR0294,2025-09-19,instagram,short,365,1080,1806,1965,0,False
PO09941,CA088,CR0556,2025-09-19,instagram,short,213,750,1443,1419,0,False
PO09942,CA088,CR1024,2025-09-19,instagram,reel,1071,4581,6777,6971,250,False
PO09943,CA088,CR0555,2025-09-19,instagram,carousel,612,1967,3421,4066,0,False
PO09944,CA088,CR0177,2025-09-19,instagram,short,223,869,1567,1531,0,False
PO09945,CA088,CR0643,2025-09-19,instagram,reel,5543,13759,19215,20080,250,False
PO09946,CA088,CR0245,2025-09-19,instagram,short,262,673,1361,1378,0,False
PO09947,CA088,CR1042,2025-09-19,instagram,long_form,2373,13652,16508,19744,250,False
PO09948,CA088,CR0464,2025-09-19,instagram,reel,514,1155,2899,3111,0,False
PO09949,CA088,CR1052,2025-09-19,instagram,reel,759,1785,4569,4774,0,False
PO09950,CA088,CR0842,2025-09-19,instagram,short,3536,8591,59831,73755,2100,True
PO09951,CA088,CR0244,2025-09-19,instagram,short,2793,6063,13358,13624,250,False
PO09952,CA088,CR0884,2025-09-19,instagram,reel,5449,22904,32187,33053,850,False
PO09953,CA088,CR1064,2025-09-19,instagram,reel,452,5435,39803,42269,850,True
PO09954,CA088,CR0070,2025-09-19,instagram,reel,312,719,1640,1602,0,False
PO09955,CA088,CR0061,2025-09-19,instagram,carousel,541,1636,3462,3831,0,False
PO09956,CA088,CR1011,2025-09-19,instagram,long_form,1585,4170,6635,6672,250,False
PO09957,CA088,CR0585,2025-09-19,instagram,reel,1452,4179,7865,8081,250,False
PO09958,CA088,CR0574,2025-09-19,instagram,carousel,580,1476,2537,2616,0,False
PO09959,CA088,CR0077,2025-09-19,instagram,reel,1832,6086,10070,12167,250,False
PO09960,CA088,CR0003,2025-09-19,instagram,short,1084,5867,11187,11174,250,False
PO09961,CA088,CR0031,2025-09-19,instagram,long_form,2922,4275,8930,11034,250,False
PO09962,CA088,CR1116,2025-09-19,instagram,short,10629,14197,39034,39765,850,False
PO09963,CA088,CR0694,2025-09-19,instagram,reel,2240,5795,14392,14942,250,False
PO09964,CA088,CR0172,2025-09-19,instagram,reel,1231,3052,5851,7002,250,False
PO09965,CA088,CR0266,2025-09-19,instagram,short,5822,30252,52985,55770,2100,False
PO09966,CA088,CR0360,2025-09-19,instagram,short,845,3658,5831,6911,250,False
PO09967,CA088,CR0207,2025-09-19,instagram,reel,177,829,1613,1747,0,False
PO09968,CA088,CR0667,2025-09-19,instagram,short,1625,3433,5776,5956,250,False
PO09969,CA088,CR0140,2025-09-19,instagram,long_form,5680,20926,34811,39692,850,False
PO09970,CA088,CR0032,2025-09-19,instagram,reel,2089,7280,15845,16760,250,False
PO09971,CA088,CR0092,2025-09-19,instagram,reel,6444,11520,22914,24158,850,False
PO09972,CA088,CR0650,2025-09-19,instagram,reel,100,229,409,469,0,False
PO09973,CA088,CR1129,2025-09-19,instagram,reel,1862,3507,6805,7935,250,False
PO09974,CA088,CR0569,2025-09-19,instagram,reel,100,301,531,518,0,False
PO09975,CA088,CR0855,2025-09-19,instagram,carousel,415,1176,1503,1834,0,False
PO09976,CA088,CR0774,2025-09-19,instagram,reel,5105,13716,19595,21591,250,False
PO09977,CA088,CR0106,2025-09-19,instagram,reel,3430,12050,102864,132448,2100,True
